brow_ratio,smile_up,mouth_open,mouth_width,head_roll,gaze_x,gaze_y,label,head_roll_abs
0.2043816090107215,-0.1507557799673109,0.045577411324472086,0.485762884288475,-2.4550236549750597,0.2614402246550795,0.17824029399048855,happy,2.4550236549750597
0.205798098710452,-0.1490824445275036,0.05208166151944485,0.48485272499427245,-2.495711066856924,0.2954292756026558,0.14715915774614752,happy,2.495711066856924
0.2037825760735241,-0.14645418087656106,0.056471311157640286,0.4961826742528981,-2.4774614542948448,0.28614242396341627,0.14389400526000348,happy,2.4774614542948448
0.20858986504761137,-0.11091872173450676,0.12865411640140048,0.4729685575458452,-2.9497140303919562,0.206500780217014,0.19076516018619635,happy,2.9497140303919562
0.2054669288740569,-0.11272959307618309,0.1256373049614986,0.4750134253877848,-2.8547416237524548,0.20761810406145634,0.2010824712882791,happy,2.8547416237524548
0.20413528161682434,-0.1118599870710809,0.1252753223136684,0.4692156697041562,-2.741556565834578,0.19562001113921512,0.1971822353958099,happy,2.741556565834578
0.2057409184007032,-0.17895713487087261,0.11230979810436387,0.5252093725477542,-1.045244603790616,0.2089892956585376,0.15566131036684053,happy,1.045244603790616
0.20705304552525255,-0.1806849616083526,0.13424270448254888,0.5168848688779744,-1.104232902047454,0.2210211230910585,0.14693455929746116,happy,1.104232902047454
0.20824315526971277,-0.18205218720085564,0.11944598204009521,0.524348882510246,-0.8816100722986748,0.22458369169060727,0.16222358255661465,happy,0.8816100722986748
0.1916637668550384,-0.13575577085882407,0.021863060193673206,0.4610010100180424,-3.7223123718809665,0.22759357957002385,0.2428512351634673,happy,3.7223123718809665
0.19722131333834084,-0.1359414115260572,0.02955383083038236,0.4721503746069421,-4.21090769583645,0.20241320644171049,0.23869601588692363,happy,4.21090769583645
0.195833226496531,-0.1333298435323561,0.040852996335752664,0.48189459500176646,-4.120846394954814,0.20205699415911302,0.23641673474418753,happy,4.120846394954814
0.20793443668237463,-0.13042585691802297,0.09306338501443773,0.44875694364255486,0.252951807410979,0.27625377876578516,0.3381050733317201,happy,0.252951807410979
0.2111558627759201,-0.125804964890864,0.10142805964202108,0.4577858983658121,0.29333696913915563,0.2753448968437396,0.33830475499922824,happy,0.29333696913915563
0.21024247968867268,-0.12901051653980017,0.09312355159600252,0.46595662132814153,0.07942025670606456,0.26020967269983125,0.3362746857284296,happy,0.07942025670606456
0.2056547001484044,-0.16459483874470604,0.09779825903889566,0.47229613010706684,0.04085862341316724,0.23985218638842,0.15768214911155304,happy,0.04085862341316724
0.20213014880498612,-0.1617784195081009,0.10153691121154196,0.467493087287936,-0.0674633306873899,0.25691264564007144,0.19717550789926055,happy,0.0674633306873899
0.20982609430643662,-0.16656264552599231,0.09915651588116586,0.4764041508826813,-0.07849635397866567,0.26619793814672743,0.1508956588446305,happy,0.07849635397866567
0.22028446094651627,-0.14828207469109886,0.10341553420891855,0.4960717830554537,2.0380082016431573,0.24164082649056853,0.3174643996014421,happy,2.0380082016431573
0.22194525965249456,-0.15209565275065104,0.09503451592458492,0.49842174845186793,2.128871410214059,0.24241344384634134,0.31528271404103636,happy,2.128871410214059
0.21239024251313388,-0.15129771791080468,0.1027016178756743,0.504405754989035,2.1306094486459695,0.2493645467143203,0.31365535725437726,happy,2.1306094486459695
0.19451078743157182,-0.16060733033630933,0.09294276807009816,0.45673612680834447,3.152039578201892,0.1935244707125575,0.3214792426302616,happy,3.152039578201892
0.19356107334373418,-0.15392302877326677,0.082036637046518,0.44990300082683915,3.2146290232717125,0.19162619975704404,0.3431321435487402,happy,3.2146290232717125
0.1941059097510807,-0.1535466008154949,0.08254031978577496,0.4538805285530449,3.2207877515519825,0.19490325745928563,0.34258383392548786,happy,3.2207877515519825
0.20385295887953864,-0.21628802911501957,0.11140654775528037,0.48713478833368723,-0.8891523489567871,0.1916119063930078,0.16005913582032574,happy,0.8891523489567871
0.20426917227566455,-0.2170641206591136,0.11703050514889742,0.4858105085597341,-0.7656510318867054,0.19196102063415002,0.1512773366910111,happy,0.7656510318867054
0.20643531755546302,-0.21551974563304988,0.12061927809520005,0.4846632957775584,-0.7667647593174891,0.18975307464704494,0.15166298780191087,happy,0.7667647593174891
0.2129431482270892,-0.12349403074934033,0.09452887891066318,0.48962001734818605,0.8369785622045545,0.22438732804038705,0.32055722392572533,happy,0.8369785622045545
0.20452709805633426,-0.1258564850457944,0.09752564587918915,0.49900142875790887,0.5262100829272678,0.20207674715252893,0.33140481818745093,happy,0.5262100829272678
0.20671432181478133,-0.12540796177849356,0.10070391142711389,0.4951038986015462,0.7985353174697917,0.21301713172518524,0.3305784911439367,happy,0.7985353174697917
0.21906470397490804,-0.12256783364734157,0.07687156938520988,0.4909446642163699,-4.45469802081714,0.29923673797671874,0.07519178591613873,happy,4.45469802081714
0.21709554372418005,-0.12322727008423522,0.0852170354058079,0.48868790318427807,-4.244134634235424,0.3111071178639876,0.10427469792161963,happy,4.244134634235424
0.21569334556039246,-0.1239066631791989,0.0814034148161481,0.4858230306442539,-4.398677767032961,0.3258849976811039,0.09938109656698212,happy,4.398677767032961
0.21315715221970216,-0.159275873110794,0.1264158751345517,0.5016958160713424,2.6666782109091467,0.1911256219088719,0.35052655135495325,happy,2.6666782109091467
0.2178978992522031,-0.15368379266039955,0.12951902456444983,0.49795249879131664,2.8827900215467204,0.19412476992449,0.349218142697356,happy,2.8827900215467204
0.21379224531776791,-0.1535264660112522,0.12183667849609968,0.4944403279768976,2.7025245010141465,0.1907112024599312,0.35052102791375583,happy,2.7025245010141465
0.1921084377918412,-0.07500230570523735,0.09506297850260896,0.5077709977858349,-2.6716513257381496,0.18266243951443983,0.18612852826059856,happy,2.6716513257381496
0.19486113053322604,-0.0833841959576711,0.09016993113596701,0.5123398172643716,-3.0843830293373937,0.18935822417781595,0.18669184054592788,happy,3.0843830293373937
0.19251699676321882,-0.08043834407022571,0.0893722702555538,0.5065714218642267,-2.714576808369446,0.1952119715618781,0.18609339352008644,happy,2.714576808369446
0.19029967056536443,-0.0993696806890574,0.061135781721869835,0.4600837244580002,-4.3068710943826645,0.1738704073299544,0.149654713061737,happy,4.3068710943826645
0.19071768358649013,-0.09987043510523744,0.0715212858402997,0.46005215885144074,-4.362623047463964,0.1770121554889144,0.14954995998995368,happy,4.362623047463964
0.19054526300229166,-0.10023590473671715,0.0701616056424047,0.4575182074277583,-4.40155591791797,0.17810397899746566,0.14978674138744952,happy,4.40155591791797
0.20925489827628918,-0.13797538361666128,0.11987516000743458,0.464316526460818,3.149674083421584,0.2531842371401846,0.3589811748574652,happy,3.149674083421584
0.20642474201315034,-0.13744707573160897,0.12883486279778408,0.46705280202191873,3.2001552053599136,0.24815320360515622,0.36105899915985956,happy,3.2001552053599136
0.21065978360088602,-0.1373983138498653,0.1256575867732258,0.46296968558426566,3.229139863923134,0.24248528143636314,0.3628821403088839,happy,3.229139863923134
0.20933979166422947,-0.13429570948156233,0.04854862147681272,0.5052642187319307,5.108658735151815,0.24313953388566306,0.3618133833129147,happy,5.108658735151815
0.2085058540192244,-0.12914969582572863,0.059744084205960356,0.5073879295326682,4.824970742025267,0.22128540445306216,0.36052756317837875,happy,4.824970742025267
0.20893659179078192,-0.13252995908802453,0.050281996615516585,0.5050577915541202,5.016330108890872,0.2315926598782934,0.35955775321921574,happy,5.016330108890872
0.2091180758616092,-0.12987978028469785,0.02364336705693997,0.4683112357564634,-9.011177251068624,0.2356157488995463,0.3136524693909447,happy,9.011177251068624
0.20524938368863313,-0.13157688860583652,0.038867915778206315,0.4655800509934204,-8.687710647032683,0.25476447632932153,0.2553063052187888,happy,8.687710647032683
0.1994338343791188,-0.12889656398562174,0.0456961973264606,0.47331398262708496,-9.368685999122553,0.24014102517845143,0.3190260293819332,happy,9.368685999122553
0.19416741810695243,-0.1340457921567225,0.027193899507257382,0.5146020482778815,-4.480351826962114,0.15639698043604713,0.23771448922227326,happy,4.480351826962114
0.1861600580280586,-0.13556163642458507,0.03006444598748214,0.5075374634839679,-5.058635618315108,0.1507690248646026,0.23768523047516096,happy,5.058635618315108
0.18805878585683225,-0.1351128345613852,0.028812792113222546,0.5106620235630039,-4.972001664721748,0.1531788859502875,0.23834045920947233,happy,4.972001664721748
0.1984491766800458,-0.20492210586697482,0.1309055177515984,0.4544630758408525,0.7770462285604004,0.23040155616744867,0.3022622646770442,happy,0.7770462285604004
0.19756959401731633,-0.20553476897963188,0.13953751417434443,0.46162366096219376,0.8177314354724036,0.23647948912799793,0.30139887098057183,happy,0.8177314354724036
0.1948710614664126,-0.20610706781846896,0.14600943836919975,0.45935413645695433,0.7175406658661776,0.24211458980075387,0.3171279248566302,happy,0.7175406658661776
0.2166848505478281,-0.1534938429116006,0.07183791076211042,0.45269354480638735,-1.0202171406964922,0.23649013884836456,0.32688202637231895,happy,1.0202171406964922
0.21671681274951066,-0.1539091005998387,0.07382994660296033,0.4610818374202184,-0.8564038523513434,0.22912881301935334,0.11577534363550153,happy,0.8564038523513434
0.21929458443083788,-0.15348045661041038,0.07469537674884341,0.455789628121536,-0.9083282473372895,0.24110392269837463,0.32720224100124484,happy,0.9083282473372895
0.2142178820070174,-0.16216902357746066,0.06171279625861917,0.4607985362111985,-0.8532037688268302,0.20642314268829426,0.16342947470690924,happy,0.8532037688268302
0.2117500296502144,-0.15968995088990365,0.060091191428783775,0.44805062056704215,-0.7977818401160655,0.21939790675201667,0.12554502736527165,happy,0.7977818401160655
0.21394936070548465,-0.15782820771834322,0.0755032835187295,0.4489884883769292,-0.6440354836670961,0.21943870067230986,0.1215069167119031,happy,0.6440354836670961
0.21223370204954142,-0.15723948566347176,0.09519164098713322,0.47713759372369235,-4.011862637992242,0.21379405336352894,0.18512029577483055,happy,4.011862637992242
0.22020806872414378,-0.1665843557260335,0.1051632837280865,0.47351943860233403,-3.9989214073898554,0.22505168303168524,0.18961809180830544,happy,3.9989214073898554
0.22033981283154375,-0.15960421576675948,0.09556969276029298,0.4793071388913912,-3.7397295710140774,0.2160462076117643,0.1856347105248272,happy,3.7397295710140774
0.21337831184930145,-0.15679191945881124,0.0720225343372836,0.5134630845809751,2.018659215751085,0.1955265165924969,0.3459557655766426,happy,2.018659215751085
0.213446991498136,-0.1536649312545778,0.06675203517857393,0.5135627596850943,2.0465037323416326,0.18252161662083966,0.34570232665804235,happy,2.0465037323416326
0.21410923002506335,-0.15502487914119073,0.07150633481330355,0.5160673580311738,1.8927320775680896,0.18701556662484967,0.34542331772905355,happy,1.8927320775680896
0.2187332354354653,-0.16385797808041397,0.1282595382676001,0.5037026513986554,-3.9418576795034532,0.41191373057590724,0.3105325292859311,happy,3.9418576795034532
0.2162342363407805,-0.1535543732844001,0.1165493147678083,0.49993965768073867,-4.461512226733002,0.3697258581636747,0.309793790812786,happy,4.461512226733002
0.21667903327613028,-0.14650501870963056,0.1148462529144927,0.5014834190129068,-4.425443242035654,0.3485252449761085,0.1653882506538018,happy,4.425443242035654
0.21286019678631382,-0.13283109189057898,0.07629674671532342,0.5307316561261183,0.8189147827367715,0.2428899775887316,0.3393383100462599,happy,0.8189147827367715
0.21241265694333153,-0.1321697086492272,0.08797869779070899,0.5364881553225832,0.812141457935846,0.24627573438123693,0.3376886177267877,happy,0.812141457935846
0.21067874899767955,-0.1338635392875139,0.09346934547549879,0.5364205810455431,0.9416020198436381,0.2499091651273679,0.3322985722235033,happy,0.9416020198436381
0.21152008408769166,-0.16517012204723075,0.0544741950095841,0.4653041751443195,3.3791623464795766,0.22229653372362057,0.3756570390380865,happy,3.3791623464795766
0.20940880052078042,-0.16648154232296594,0.05641807777257806,0.4580718643874589,3.2574814641846106,0.2132807269283354,0.3738285898409601,happy,3.2574814641846106
0.21256428914899905,-0.16750090902777962,0.05011775906609757,0.4644098468995915,3.2405980606672453,0.23633370538521792,0.3777085185398988,happy,3.2405980606672453
0.19299799674815235,-0.12931998763551875,0.07422739483112491,0.45286343350183367,-0.34536499956242067,0.2436128594256896,0.33130246385521994,happy,0.34536499956242067
0.19403139756936175,-0.12962738091923737,0.06987788064054835,0.4494540069886712,-0.5780681250857439,0.23696066422873693,0.3321190786144491,happy,0.5780681250857439
0.1930526057035724,-0.12953065568435443,0.07365819393583657,0.4481162733737109,-0.5087025932696573,0.22981433834582995,0.3314180462464738,happy,0.5087025932696573
0.20694132642719804,-0.1346553839241836,0.08269800529926345,0.5182442618313726,0.9546400108269502,0.1961564914439433,0.3353722434310806,happy,0.9546400108269502
0.20829824557397264,-0.13403525678845915,0.09034804542050442,0.5162961657765897,0.9990351774099304,0.20205659921335423,0.334757605665778,happy,0.9990351774099304
0.2100672325792949,-0.13768806876920225,0.06678273093659827,0.5164995568346666,1.033564323103631,0.18919057772201145,0.3361021978087949,happy,1.033564323103631
0.20397457467643773,-0.12729200227610638,0.1363326380067048,0.4981308676652057,1.6101167258715985,0.2504081426834734,0.3365765867570714,happy,1.6101167258715985
0.20375259930317724,-0.1254324361096683,0.12674921359610933,0.5005459933881073,1.6724913410597515,0.2325711735290316,0.3336368257536382,happy,1.6724913410597515
0.20293910592682451,-0.12309078852415099,0.13241903104261252,0.4992236713982572,1.5236228229877238,0.2447357114031803,0.33886715534313977,happy,1.5236228229877238
0.2208451418569246,-0.12232028317530046,0.07607987914896859,0.47482561936998413,0.07280827139128519,0.2574235301687063,0.36078050260623007,happy,0.07280827139128519
0.21948493195456048,-0.12483786722341299,0.07128811594270901,0.46943694018898313,-0.09872679785891948,0.22830596043659465,0.3557371730301731,happy,0.09872679785891948
0.22126244655056027,-0.11419894251068213,0.07508838158110485,0.4770405157774542,0.2536302141576654,0.2414890922162773,0.35455363896923286,happy,0.2536302141576654
0.19337803078157603,-0.15772446090118664,0.038115095922052755,0.42151796926649326,-1.4332743613429733,0.23112471683022298,0.329680748158747,happy,1.4332743613429733
0.19170056283415113,-0.16021780398542768,0.038342851230815315,0.4157838198680525,-1.396187348849636,0.26185832762900935,0.31470913821003293,happy,1.396187348849636
0.19533453781601046,-0.1584357104169715,0.037839550917526846,0.42236983009239343,-1.3236946378749646,0.24206094148358315,0.32861407731629544,happy,1.3236946378749646
0.2018439382629944,-0.1027027712977005,0.08078180406845144,0.46037276193726234,-1.2551858253103751,0.19574914548163935,0.17805082034589895,happy,1.2551858253103751
0.20244555714697257,-0.10324860695599415,0.08767956191854255,0.4605249256989501,-1.168750389951754,0.1911993281034251,0.18042994168563686,happy,1.168750389951754
0.20152178720828662,-0.10537075488991146,0.07751276015991959,0.45422923310747165,-1.4158321887233756,0.19429984059404137,0.17758021270191102,happy,1.4158321887233756
0.2350975601424473,-0.09321995093324564,0.11044368309192776,0.49746050927279645,0.9908156537789379,0.2577438674311316,0.3707582596381021,happy,0.9908156537789379
0.23077305792378383,-0.08968109586910669,0.1073807687495212,0.5075655104274148,1.3114181224442887,0.2564256119945937,0.3691525778413048,happy,1.3114181224442887
0.22633462079037814,-0.0923164634156236,0.10496562622105587,0.5038589007002022,1.192111737750205,0.23775390023156728,0.36812916589748396,happy,1.192111737750205
0.20200453570335428,-0.13007890654474133,0.10039114564297065,0.5176543161764104,1.1738754140385803,0.3025225147789019,0.3423455673661644,happy,1.1738754140385803
0.20089808405021203,-0.12914527640211299,0.0949071026061815,0.5346279948945866,1.4021429070329416,0.28961006772156317,0.34243797301503454,happy,1.4021429070329416
0.1992559803929758,-0.133700757866372,0.10097884073839551,0.5354036118451259,1.141957296984133,0.3069188470023805,0.34260133745129556,happy,1.141957296984133
0.19005310000867845,-0.15374599344312334,0.1065142929853744,0.49116354125478706,-0.35952477076973166,0.19643555609909255,0.14720793418099454,happy,0.35952477076973166
0.18809938152517022,-0.14458902537425575,0.14056844254087325,0.5007119645030376,-0.3475616944373832,0.19595529084830543,0.14348710712520518,happy,0.3475616944373832
0.18871235267586015,-0.14979802151019395,0.126417063747225,0.4986462723834704,-0.5463115539427993,0.20068941904192042,0.142056983425504,happy,0.5463115539427993
0.18533547051523636,-0.12827465088784987,0.06328562422398229,0.455243659339946,-1.33871589342712,0.2751019472418928,0.14853832750353463,happy,1.33871589342712
0.1821287204580557,-0.12163127504812714,0.0746934660763914,0.46103768943051787,-1.5723348955747953,0.27179251795410186,0.14182873998783224,happy,1.5723348955747953
0.18383219366930892,-0.12712486636481202,0.07956056039670051,0.4643409345186848,-1.6892317812690418,0.27333823987351596,0.14221105345978172,happy,1.6892317812690418
0.2223884570940501,-0.1342865703871494,0.10108410555756887,0.5857465989465694,-1.21565150583584,0.19518314349571222,0.1930294378686836,happy,1.21565150583584
0.21805776437465493,-0.13061135085684653,0.10017266780792641,0.5866877698303838,-1.4282129982692815,0.1900493634547921,0.19361451929117846,happy,1.4282129982692815
0.21885451946382445,-0.13200586013346544,0.09934218664168631,0.5836948543254517,-1.308085403214304,0.1966221441562485,0.19447340014212836,happy,1.308085403214304
0.19880552297138654,-0.17687782659527673,0.08738115587630393,0.45589239775437157,-1.17054078104397,0.262833703035593,0.3181378818937102,happy,1.17054078104397
0.20020800537452574,-0.17685576791669605,0.08731768514411031,0.45769976046731425,-1.0709483656918288,0.2702684290129373,0.319088372437585,happy,1.0709483656918288
0.19943017681128292,-0.17592417460983115,0.06777208261652964,0.4577149683867655,-1.2220185327821085,0.2590788880727372,0.3192233394700439,happy,1.2220185327821085
0.20873818922615975,-0.14135461633012067,0.07141026078202321,0.4600860974820007,-3.183427765735178,0.3013314977043325,0.10880498942300147,happy,3.183427765735178
0.20328095252448236,-0.13547175809030013,0.07793414738381942,0.4519618285938385,-3.120815100618951,0.3109293572311333,0.10544980787231753,happy,3.120815100618951
0.20982632264995818,-0.14726191742532335,0.07534875420851979,0.4591985571452077,-3.086077374656807,0.27262712280823054,0.11024551195706973,happy,3.086077374656807
0.19779293169641735,-0.15386693990335598,0.07776974222097177,0.4664366241309499,-1.064090618999617,0.2989942609338955,0.3408310282472449,happy,1.064090618999617
0.20070740917095692,-0.15844971540900463,0.07930569426645916,0.4657613539469175,-1.0337762154972492,0.276349665903602,0.32212088800321337,happy,1.0337762154972492
0.1986615310006501,-0.15646864468665464,0.06755492284876385,0.4766172101389853,-1.0984111359504714,0.2901447796228842,0.3206710253648517,happy,1.0984111359504714
0.21306330309540003,-0.12693596028658852,0.08859862770173307,0.45565944907161576,1.5088231542626531,0.1824201634976285,0.3253312836022209,happy,1.5088231542626531
0.20930247991901568,-0.13218339047632188,0.07855084665532001,0.45611533773059526,1.5183296999968778,0.18127713467827217,0.35137200304146754,happy,1.5183296999968778
0.2019353350824168,-0.18392537007474793,0.019440888848423783,0.3373768773293046,-2.0752613441879606,0.3263499663340071,0.12598642112769137,nothappy,2.0752613441879606
0.20136947308549638,-0.1846554788106651,0.04381893218549449,0.3403625446459288,-1.9725757368484464,0.3395060379507607,0.12138700812989216,nothappy,1.9725757368484464
0.19712593807860262,-0.1862876087033642,0.021403983243629472,0.3410264333352056,-2.2465980179454665,0.3116348921121054,0.1593219741391502,nothappy,2.2465980179454665
0.22595590843439264,-0.19008449101175098,0.0029371464328658676,0.3447374317980866,-1.7023636998447236,0.299577398761242,0.18188612580011362,nothappy,1.7023636998447236
0.22152167209207219,-0.18898339813322212,0.0024593006552098323,0.35137895122634744,-1.838154107525917,0.2982256306092333,0.17497249725208017,nothappy,1.838154107525917
0.22628237557472916,-0.1930526600052012,0.002160230960733771,0.35022764202784235,-1.9014336096504352,0.2800179204923002,0.1785573698162313,nothappy,1.9014336096504352
0.20446386438542724,-0.23109207230899578,0.024756735453906116,0.31862701303492996,-2.8906068121453607,0.26573462774370493,0.13642627062407273,nothappy,2.8906068121453607
0.2105888594384976,-0.23418273071894835,0.028578995758391353,0.3234963508157759,-2.7823050969272214,0.26278070281615523,0.1349856801668888,nothappy,2.7823050969272214
0.21305822431843194,-0.2329513097098506,0.022575793550448506,0.32316774534020265,-2.452209247020687,0.26132455221573964,0.09785287982727861,nothappy,2.452209247020687
0.1953188173287031,-0.17913940898616432,0.0014759248269883322,0.3033414562272094,-2.7029362285518195,0.2597431311807059,0.14377015430437853,nothappy,2.7029362285518195
0.19640387201851678,-0.18596335817219314,0.00226835547704363,0.3188009891074787,-2.5899024856342048,0.26960584184881786,0.3093068702992876,nothappy,2.5899024856342048
0.19954891645662615,-0.1834636260892252,0.0016495466852790666,0.3135715364918583,-2.7737887821910956,0.2861046442426175,0.10404306770831166,nothappy,2.7737887821910956
0.2193658389213789,-0.19804781458134285,0.04496552717122766,0.3521579083269625,-1.636905632891275,0.3056810830509245,0.10020813541978969,nothappy,1.636905632891275
0.21987743307777752,-0.19528077804756053,0.08293793155982004,0.35563919436390584,-1.8784922651602862,0.29362663042575377,0.1017471656345354,nothappy,1.8784922651602862
0.2120346073080636,-0.20154630819746017,0.09817668336200688,0.3629132159276417,-1.4282063295718357,0.3187007777007711,0.13704375131745622,nothappy,1.4282063295718357
0.20500471224400965,-0.20065376177639413,0.0011827463182264833,0.3528132425244758,-1.380461783149613,0.31697530930922013,0.34969979094109516,nothappy,1.380461783149613
0.2036238509942377,-0.20264133106548693,0.0010113940682725882,0.35905866533571357,-1.6411929228315079,0.2601439570732078,0.18459585216931165,nothappy,1.6411929228315079
0.20434620761321962,-0.20165085922635673,0.001645515219724099,0.36039231104296027,-1.4128079142569627,0.24793494787834192,0.18205793565864475,nothappy,1.4128079142569627
0.1936386063362586,-0.2056178957960189,0.00994140562546081,0.38414671181146176,-2.0018353956678,0.232240106362395,0.1395808965397352,nothappy,2.0018353956678
0.1882171616792394,-0.2073269897471888,0.009071959559573697,0.38563180888172266,-2.292776648636153,0.24071836813116876,0.1410466436263864,nothappy,2.292776648636153
0.19324203788994915,-0.1949531688012329,0.0018760467817287392,0.37684152923690406,-2.2403260605402777,0.23959390338912714,0.14126845278143016,nothappy,2.2403260605402777
0.20366315057686274,-0.22095520546998168,0.014339187980136519,0.3908256951984931,-3.811189746468998,0.20498457174419446,0.18576210617999442,nothappy,3.811189746468998
0.20562608591195738,-0.21853277482471795,0.02008042697003241,0.3710657332127165,-3.697729758472636,0.20817468334906972,0.18751838202417148,nothappy,3.697729758472636
0.205748247816134,-0.2285851045410849,0.016154631883954034,0.38167824876574935,-3.235571694026599,0.20830690971375806,0.18510153964013693,nothappy,3.235571694026599
0.20923867634627505,-0.2213203030140051,0.0433675594610966,0.3858523536197463,-3.353775601933622,0.2861724057988999,0.17866946319020713,nothappy,3.353775601933622
0.22732098060383604,-0.1945427689818967,0.021204016694629558,0.3429614388399915,-2.701742419677257,0.27284037986522897,0.13674918867141878,nothappy,2.701742419677257
0.22696633023003823,-0.20108735051134263,0.03566517555543112,0.34650089872455125,-2.7978958026906695,0.22255029384528674,0.18181857927620465,nothappy,2.7978958026906695
0.224052988844743,-0.19874492598642882,0.024904523899462853,0.344235654879266,-2.780710893788531,0.21454853048429184,0.18223586710977263,nothappy,2.780710893788531
0.2136586963066267,-0.16031920667724583,0.008201784953947517,0.383308356313366,-3.2043605907612527,0.2544444516164414,0.12132274081798514,nothappy,3.2043605907612527
0.20616313294406724,-0.14821645861264468,0.010904514442066604,0.3726447812416179,-3.3895458799014073,0.25748824000991716,0.1158085597680239,nothappy,3.3895458799014073
